snapshot_id,snapshot_date,repo,xml_path,factory_class_guess,name,node_type,deprecated
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.spark.local/src-deprecated/org/knime/bigdata/spark/local/node/create/LocalEnvironmentCreatorNodeFactory.xml,org.knime.bigdata.spark.local.node.create.LocalEnvironmentCreatorNodeFactory,Create Local Big Data Environment (Legacy),Source,True
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.fileformats/src-deprecated/org/knime/bigdata/fileformats/orc/reader/OrcReaderNodeFactory.xml,org.knime.bigdata.fileformats.orc.reader.OrcReaderNodeFactory,ORC Reader,Source,True
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.fileformats/src-deprecated/org/knime/bigdata/fileformats/orc/writer/OrcWriterNodeFactory.xml,org.knime.bigdata.fileformats.orc.writer.OrcWriterNodeFactory,ORC Writer,Sink,True
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.fileformats/src-deprecated/org/knime/bigdata/fileformats/parquet/reader/ParquetReaderNodeFactory.xml,org.knime.bigdata.fileformats.parquet.reader.ParquetReaderNodeFactory,Parquet Reader,Source,True
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.fileformats/src-deprecated/org/knime/bigdata/fileformats/parquet/writer/ParquetWriterNodeFactory.xml,org.knime.bigdata.fileformats.parquet.writer.ParquetWriterNodeFactory,Parquet Writer,Sink,True
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.fileformats/src-deprecated/org/knime/bigdata/fileformats/parquet/writer2/ParquetWriter2NodeFactory.xml,org.knime.bigdata.fileformats.parquet.writer2.ParquetWriter2NodeFactory,Parquet Writer,Sink,True
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.fileformats/src-deprecated/org/knime/bigdata/fileformats/filehandling/reader/parquet/ParquetTableReaderNodeFactory.xml,org.knime.bigdata.fileformats.filehandling.reader.parquet.ParquetTableReaderNodeFactory,Parquet Reader,Source,True
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.fileformats/src/org/knime/bigdata/fileformats/orc/writer2/ORCWriter2NodeFactory.xml,org.knime.bigdata.fileformats.orc.writer2.ORCWriter2NodeFactory,ORC Writer,Sink,False
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.fileformats/src/org/knime/bigdata/fileformats/parquet/writer3/ParquetWriter3NodeFactory.xml,org.knime.bigdata.fileformats.parquet.writer3.ParquetWriter3NodeFactory,Parquet Writer,Sink,False
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.fileformats/src/org/knime/bigdata/fileformats/filehandling/reader/orc/OrcTableReaderNodeFactory.xml,org.knime.bigdata.fileformats.filehandling.reader.orc.OrcTableReaderNodeFactory,ORC Reader,Source,False
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.testing/src-deprecated/org/knime/bigdata/testing/node/create/CreateTestEnvironmentNodeFactory.xml,org.knime.bigdata.testing.node.create.CreateTestEnvironmentNodeFactory,Create Big Data Test Environment (legacy),Source,True
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.hadoop.filehandling/src/org/knime/bigdata/hadoop/filehandling/node/HdfsConnectorNodeFactory.xml,org.knime.bigdata.hadoop.filehandling.node.HdfsConnectorNodeFactory,HDFS Connector,Source,False
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.spark.core.sparkjobserver/src-deprecated/org/knime/bigdata/spark/node/util/context/create/SparkContextCreatorNodeFactory.xml,org.knime.bigdata.spark.node.util.context.create.SparkContextCreatorNodeFactory,Create Spark Context (Jobserver),Source,True
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.hive/src-deprecated/org/knime/bigdata/hive/node/loader/HiveLoaderNodeFactory.xml,org.knime.bigdata.hive.node.loader.HiveLoaderNodeFactory,Hive Loader (legacy),Source,True
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.hive/src-deprecated/org/knime/bigdata/hive/node/connector/HiveConnectorNodeFactory.xml,org.knime.bigdata.hive.node.connector.HiveConnectorNodeFactory,Hive Connector,Source,True
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.hadoop.filehandling.knox/src/org/knime/bigdata/hadoop/filehandling/knox/node/KnoxHdfsConnectorNodeFactory.xml,org.knime.bigdata.hadoop.filehandling.knox.node.KnoxHdfsConnectorNodeFactory,HDFS Connector (KNOX),Source,False
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.database/src/org/knime/bigdata/database/impala/node/ImpalaConnectorNodeFactory.xml,org.knime.bigdata.database.impala.node.ImpalaConnectorNodeFactory,Impala Connector,Source,False
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.database/src/org/knime/bigdata/database/hive/node/HiveConnectorNodeFactory.xml,org.knime.bigdata.database.hive.node.HiveConnectorNodeFactory,Hive Connector,Source,False
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.impala/src-deprecated/org/knime/bigdata/impala/node/loader/ImpalaLoaderNodeFactory.xml,org.knime.bigdata.impala.node.loader.ImpalaLoaderNodeFactory,Impala Loader (legacy),Source,True
date-2026-06-28,2026-06-28,knime-bigdata,knime-bigdata/org.knime.bigdata.impala/src-deprecated/org/knime/bigdata/impala/node/connector/ImpalaConnectorNodeFactory.xml,org.knime.bigdata.impala.node.connector.ImpalaConnectorNodeFactory,Impala Connector,Source,True
date-2026-06-28,2026-06-28,knime-core-columnar,knime-core-columnar/org.knime.core.data.columnar.testing/src/main/java/org/knime/core/data/columnar/testing/ColumnarTableCopyNodeFactory.xml,main.java.org.knime.core.data.columnar.testing.ColumnarTableCopyNodeFactory,Columnar Table Copy Node,Manipulator,False
date-2026-06-28,2026-06-28,knime-core-columnar,knime-core-columnar/org.knime.core.data.columnar.testing/src/main/java/org/knime/core/data/columnar/testing/ColumnarTableSourceNodeFactory.xml,main.java.org.knime.core.data.columnar.testing.ColumnarTableSourceNodeFactory,Columnar Data Source: Random Test Data,Manipulator,False
date-2026-06-28,2026-06-28,knime-office365,knime-office365/org.knime.ext.sharepoint.lists/src/org/knime/ext/sharepoint/lists/node/reader/SharepointListReaderNodeFactory.xml,org.knime.ext.sharepoint.lists.node.reader.SharepointListReaderNodeFactory,SharePoint Online List Reader,Source,False
date-2026-06-28,2026-06-28,knime-office365,knime-office365/org.knime.ext.sharepoint.lists/src/org/knime/ext/sharepoint/lists/node/delete/SharepointDeleteListNodeFactory.xml,org.knime.ext.sharepoint.lists.node.delete.SharepointDeleteListNodeFactory,Delete SharePoint Online List,Other,False
date-2026-06-28,2026-06-28,knime-office365,knime-office365/org.knime.ext.sharepoint.lists/src/org/knime/ext/sharepoint/lists/node/updater/SharepointListUpdaterNodeFactory.xml,org.knime.ext.sharepoint.lists.node.updater.SharepointListUpdaterNodeFactory,SharePoint Online List Updater,Sink,False
date-2026-06-28,2026-06-28,knime-office365,knime-office365/org.knime.ext.sharepoint.lists/src/org/knime/ext/sharepoint/lists/node/writer/SharepointListWriterNodeFactory.xml,org.knime.ext.sharepoint.lists.node.writer.SharepointListWriterNodeFactory,SharePoint Online List Writer,Sink,False
date-2026-06-28,2026-06-28,knime-office365,knime-office365/org.knime.ext.sharepoint.filehandling/src/org/knime/ext/sharepoint/filehandling/node/SharepointConnectionNodeFactory.xml,org.knime.ext.sharepoint.filehandling.node.SharepointConnectionNodeFactory,SharePoint Online Connector,Source,False
date-2026-06-28,2026-06-28,knime-office365,knime-office365/org.knime.ext.microsoft.authentication/src-deprecated/org/knime/ext/microsoft/authentication/node/auth/MicrosoftAuthenticationNodeFactory.xml,org.knime.ext.microsoft.authentication.node.auth.MicrosoftAuthenticationNodeFactory,Microsoft Authenticator (Deprecated),Source,True
date-2026-06-28,2026-06-28,knime-snowflake,knime-snowflake/org.knime.snowflake/src/org/knime/database/extension/snowflake/node/connector/SnowflakeDBConnectorNodeFactory.xml,org.knime.database.extension.snowflake.node.connector.SnowflakeDBConnectorNodeFactory,Snowflake Connector,Source,False
date-2026-06-28,2026-06-28,knime-snowflake,knime-snowflake/org.knime.ext.h2o.database/src/org/knime/ext/h2o/database/node/scorer/classification/DatabaseH2OMojoClassificationPredictorNodeFactory.xml,org.knime.ext.h2o.database.node.scorer.classification.DatabaseH2OMojoClassificationPredictorNodeFactory,Snowflake H2O MOJO Predictor (Classification),Predictor,False
date-2026-06-28,2026-06-28,knime-snowflake,knime-snowflake/org.knime.ext.h2o.database/src/org/knime/ext/h2o/database/node/scorer/anomalydetection/DatabaseH2OMojoAnomalyDetectorNodeFactory.xml,org.knime.ext.h2o.database.node.scorer.anomalydetection.DatabaseH2OMojoAnomalyDetectorNodeFactory,Snowflake H2O MOJO Predictor (Isolation Forest),Predictor,False
date-2026-06-28,2026-06-28,knime-snowflake,knime-snowflake/org.knime.ext.h2o.database/src/org/knime/ext/h2o/database/node/scorer/wordembedding/DatabaseH2OMojoWordEmbeddingPredictorNodeFactory.xml,org.knime.ext.h2o.database.node.scorer.wordembedding.DatabaseH2OMojoWordEmbeddingPredictorNodeFactory,Snowflake H2O MOJO Predictor (Word Embedding),Predictor,False
date-2026-06-28,2026-06-28,knime-snowflake,knime-snowflake/org.knime.ext.h2o.database/src/org/knime/ext/h2o/database/node/scorer/dimreduction/DatabaseH2OMojoDimReductionPredictorNodeFactory.xml,org.knime.ext.h2o.database.node.scorer.dimreduction.DatabaseH2OMojoDimReductionPredictorNodeFactory,Snowflake H2O MOJO Predictor (Dimension Reduction),Predictor,False
date-2026-06-28,2026-06-28,knime-snowflake,knime-snowflake/org.knime.ext.h2o.database/src/org/knime/ext/h2o/database/node/scorer/clustering/DatabaseH2OMojoClusterAssignerNodeFactory.xml,org.knime.ext.h2o.database.node.scorer.clustering.DatabaseH2OMojoClusterAssignerNodeFactory,Snowflake H2O MOJO Predictor (Cluster Assigner),Predictor,False
date-2026-06-28,2026-06-28,knime-snowflake,knime-snowflake/org.knime.ext.h2o.database/src/org/knime/ext/h2o/database/node/scorer/autoencoding/DatabaseH2OMojoAutoEncoderPredictorNodeFactory.xml,org.knime.ext.h2o.database.node.scorer.autoencoding.DatabaseH2OMojoAutoEncoderPredictorNodeFactory,Snowflake H2O MOJO Predictor (Autoencoder),Predictor,False
date-2026-06-28,2026-06-28,knime-snowflake,knime-snowflake/org.knime.ext.h2o.database/src/org/knime/ext/h2o/database/node/scorer/regression/DatabaseH2OMojoRegressionPredictorNodeFactory.xml,org.knime.ext.h2o.database.node.scorer.regression.DatabaseH2OMojoRegressionPredictorNodeFactory,Snowflake H2O MOJO Predictor (Regression),Predictor,False
date-2026-06-28,2026-06-28,knime-salesforce,knime-salesforce/org.knime.salesforce/src-deprecated/org/knime/salesforce/extractor/SalesforceAuthExtractNodeFactory.xml,org.knime.salesforce.extractor.SalesforceAuthExtractNodeFactory,Salesforce Authentication Extractor,Manipulator,True
date-2026-06-28,2026-06-28,knime-salesforce,knime-salesforce/org.knime.salesforce/src-deprecated/org/knime/salesforce/connect/SalesforceConnectorNodeFactory.xml,org.knime.salesforce.connect.SalesforceConnectorNodeFactory,Salesforce Authentication,Source,True
date-2026-06-28,2026-06-28,knime-salesforce,knime-salesforce/org.knime.salesforce/src/org/knime/salesforce/soql/SalesforceSOQLNodeFactory.xml,org.knime.salesforce.soql.SalesforceSOQLNodeFactory,Salesforce SOQL,Manipulator,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src-deprecated/org/knime/filehandling/utility/nodes/compress/CompressNodeFactory.xml,org.knime.filehandling.utility.nodes.compress.CompressNodeFactory,Compress Files/Folder,Other,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src-deprecated/org/knime/filehandling/utility/nodes/transfer/TransferFilesNodeFactory.xml,org.knime.filehandling.utility.nodes.transfer.TransferFilesNodeFactory,Transfer Files,Source,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src/org/knime/filehandling/utility/nodes/createpaths/CreatePathVariablesNodeFactory.xml,org.knime.filehandling.utility.nodes.createpaths.CreatePathVariablesNodeFactory,Create File/Folder Variables,Other,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src/org/knime/filehandling/utility/nodes/compress/filechooser/CompressFileChooserNodeFactory.xml,org.knime.filehandling.utility.nodes.compress.filechooser.CompressFileChooserNodeFactory,Compress Files/Folder,Other,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src/org/knime/filehandling/utility/nodes/compress/table/CompressTableNodeFactory.xml,org.knime.filehandling.utility.nodes.compress.table.CompressTableNodeFactory,Compress Files/Folder (Table),Other,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src/org/knime/filehandling/utility/nodes/stringtopath/StringToPathNodeFactory.xml,org.knime.filehandling.utility.nodes.stringtopath.StringToPathNodeFactory,String to Path,Manipulator,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src/org/knime/filehandling/utility/nodes/stringtopath/variable/StringToPathVariableNodeFactory.xml,org.knime.filehandling.utility.nodes.stringtopath.variable.StringToPathVariableNodeFactory,String to Path (Variable),Manipulator,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src/org/knime/filehandling/utility/nodes/listpaths/ListFilesAndFoldersNodeFactory.xml,org.knime.filehandling.utility.nodes.listpaths.ListFilesAndFoldersNodeFactory,List Files/Folders,Source,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src/org/knime/filehandling/utility/nodes/pathtostring/PathToStringNodeFactory.xml,org.knime.filehandling.utility.nodes.pathtostring.PathToStringNodeFactory,Path to String,Manipulator,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src/org/knime/filehandling/utility/nodes/pathtostring/variable/PathToStringVariableNodeFactory.xml,org.knime.filehandling.utility.nodes.pathtostring.variable.PathToStringVariableNodeFactory,Path to String (Variable),Manipulator,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src/org/knime/filehandling/utility/nodes/tempdir/CreateTempDir2NodeFactory.xml,org.knime.filehandling.utility.nodes.tempdir.CreateTempDir2NodeFactory,Create Temp Folder,Other,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src/org/knime/filehandling/utility/nodes/transfer/filechooser/TransferFilesFileChooserNodeFactory.xml,org.knime.filehandling.utility.nodes.transfer.filechooser.TransferFilesFileChooserNodeFactory,Transfer Files,Source,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src/org/knime/filehandling/utility/nodes/transfer/table/TransferFilesTableNodeFactory.xml,org.knime.filehandling.utility.nodes.transfer.table.TransferFilesTableNodeFactory,Transfer Files (Table),Source,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src/org/knime/filehandling/utility/nodes/decompress/DecompressNodeFactory.xml,org.knime.filehandling.utility.nodes.decompress.DecompressNodeFactory,Decompress Files,Other,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src/org/knime/filehandling/utility/nodes/permissions/SetPosixPermissionsNodeFactory.xml,org.knime.filehandling.utility.nodes.permissions.SetPosixPermissionsNodeFactory,Set Files/Folders Permissions,Other,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src/org/knime/filehandling/utility/nodes/deletepaths/filechooser/DeleteFilesAndFoldersNodeFactory.xml,org.knime.filehandling.utility.nodes.deletepaths.filechooser.DeleteFilesAndFoldersNodeFactory,Delete Files/Folders,Other,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src/org/knime/filehandling/utility/nodes/deletepaths/table/DeleteFilesAndFoldersTableNodeFactory.xml,org.knime.filehandling.utility.nodes.deletepaths.table.DeleteFilesAndFoldersTableNodeFactory,Delete Files/Folders (Table),Other,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src/org/knime/filehandling/utility/nodes/dir/CreateDirectory2NodeFactory.xml,org.knime.filehandling.utility.nodes.dir.CreateDirectory2NodeFactory,Create Folder,Other,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src/org/knime/filehandling/utility/nodes/metainfo/FileFolderMetaInfoNodeFactory.xml,org.knime.filehandling.utility.nodes.metainfo.FileFolderMetaInfoNodeFactory,Files/Folders Meta Info,Manipulator,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.filehandling.utility.nodes/src/org/knime/filehandling/utility/nodes/pathtouri/PathToUriNodeFactory.xml,org.knime.filehandling.utility.nodes.pathtouri.PathToUriNodeFactory,Path to URI,Manipulator,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/collection/list/create/CollectionCreateNodeFactory.xml,org.knime.base.collection.list.create.CollectionCreateNodeFactory,Create Collection Column,Manipulator,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/switches/emtpytablereplacer/EmptyTableReplacerNodeFactory.xml,org.knime.base.node.switches.emtpytablereplacer.EmptyTableReplacerNodeFactory,Empty Table Replacer,Manipulator,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/preproc/split/SplitNodeFactory.xml,org.knime.base.node.preproc.split.SplitNodeFactory,Column Splitter,Manipulator,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/preproc/unpivot/UnpivotNodeFactory.xml,org.knime.base.node.preproc.unpivot.UnpivotNodeFactory,Unpivoting,Manipulator,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/preproc/pivot/PivotNodeFactory.xml,org.knime.base.node.preproc.pivot.PivotNodeFactory,Pivoting (deprecated),Manipulator,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/preproc/join/JoinerNodeFactory.xml,org.knime.base.node.preproc.join.JoinerNodeFactory,Joiner (deprecated),Manipulator,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/preproc/correlation/pmcc/PMCCFilterNodeFactory.xml,org.knime.base.node.preproc.correlation.pmcc.PMCCFilterNodeFactory,Correlation Filter,Manipulator,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/preproc/correlation/pmcc/PMCCNodeFactory.xml,org.knime.base.node.preproc.correlation.pmcc.PMCCNodeFactory,Linear Correlation,Other,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/preproc/joiner/NewJoinerNodeFactory.xml,org.knime.base.node.preproc.joiner.NewJoinerNodeFactory,Joiner (deprecated),Manipulator,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/preproc/missingval/MissingValueHandlingNodeFactory.xml,org.knime.base.node.preproc.missingval.MissingValueHandlingNodeFactory,Missing Value (deprecated),Manipulator,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/preproc/normalize/NormalizeNodeFactory.xml,org.knime.base.node.preproc.normalize.NormalizeNodeFactory,Normalizer (deprecated),Manipulator,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/preproc/lowvarfilter/LowVarFilterNodeFactory.xml,org.knime.base.node.preproc.lowvarfilter.LowVarFilterNodeFactory,Low Variance Filter,Manipulator,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/preproc/colsort/ColumnResorterNodeFactory.xml,org.knime.base.node.preproc.colsort.ColumnResorterNodeFactory,Column Resorter,Manipulator,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/preproc/discretization/caim/modelcreator/CAIMDiscretizationNodeFactory.xml,org.knime.base.node.preproc.discretization.caim.modelcreator.CAIMDiscretizationNodeFactory,CAIM Binner,Manipulator,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/preproc/discretization/caim/modelapply/DiscretizationApplyNodeFactory.xml,org.knime.base.node.preproc.discretization.caim.modelapply.DiscretizationApplyNodeFactory,CAIM Applier,Manipulator,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/preproc/rowkey/RowKeyNodeFactory.xml,org.knime.base.node.preproc.rowkey.RowKeyNodeFactory,RowID,Manipulator,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/preproc/filter/hilite/collector/HiLiteCollectorNodeFactory.xml,org.knime.base.node.preproc.filter.hilite.collector.HiLiteCollectorNodeFactory,HiLite Row Collector,Visualizer,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/preproc/filter/column/FilterColumnNodeFactory.xml,org.knime.base.node.preproc.filter.column.FilterColumnNodeFactory,Column Filter,Manipulator,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/image/writepng/WritePNGNodeFactory.xml,org.knime.base.node.image.writepng.WritePNGNodeFactory,Write PNG Image,Sink,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/viz/parcoord/ParallelCoordinatesNodeFactory.xml,org.knime.base.node.viz.parcoord.ParallelCoordinatesNodeFactory,Parallel Coordinates (deprecated),Visualizer,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/viz/statistics/StatisticsNodeFactory.xml,org.knime.base.node.viz.statistics.StatisticsNodeFactory,Statistics View,Visualizer,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/viz/rulevis2d/Rule2DNodeFactory.xml,org.knime.base.node.viz.rulevis2d.Rule2DNodeFactory,Rule2DPlotter,Visualizer,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/viz/property/color/ColorAppenderNodeFactory.xml,org.knime.base.node.viz.property.color.ColorAppenderNodeFactory,Color Appender (legacy),Visualizer,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/viz/property/color/ColorManagerNodeFactory.xml,org.knime.base.node.viz.property.color.ColorManagerNodeFactory,Color Manager (legacy),Visualizer,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/viz/property/size/SizeManagerNodeFactory.xml,org.knime.base.node.viz.property.size.SizeManagerNodeFactory,Size Manager (legacy),Visualizer,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/viz/scatterplot/ScatterPlotNodeFactory.xml,org.knime.base.node.viz.scatterplot.ScatterPlotNodeFactory,Scatterplot (deprecated),Visualizer,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/mine/decisiontree/predictor/DecTreePredictorNodeFactory.xml,org.knime.base.node.mine.decisiontree.predictor.DecTreePredictorNodeFactory,Decision Tree Predictor,Predictor,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/mine/scorer/ScorerNodeFactory.xml,org.knime.base.node.mine.scorer.ScorerNodeFactory,Scorer (deprecated),Other,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/mine/scorer/entrop/EntropyNodeFactory.xml,org.knime.base.node.mine.scorer.entrop.EntropyNodeFactory,Entropy Scorer (deprecated),Other,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/mine/scorer/hilitescorer/HiliteScorerNodeFactory.xml,org.knime.base.node.mine.scorer.hilitescorer.HiliteScorerNodeFactory,Scorer (deprecated),Other,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/mine/mds/MDSPivotDataNodeFactory.xml,org.knime.base.node.mine.mds.MDSPivotDataNodeFactory,MDS Projection,Learner,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/mine/mds/MDSPivotNodeFactory.xml,org.knime.base.node.mine.mds.MDSPivotNodeFactory,MDS,Learner,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/mine/sota/SotaNodeFactory.xml,org.knime.base.node.mine.sota.SotaNodeFactory,SOTA Learner (deprecated),Learner,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.deprecated/src/org/knime/base/node/mine/decisiontree2/learner/DecisionTreeLearnerNodeFactory.xml,org.knime.base.node.mine.decisiontree2.learner.DecisionTreeLearnerNodeFactory,Decision Tree Learner,Learner,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.base/src-deprecated/org/knime/base/node/flowcontrol/trycatch/genericcatch/DBPortCatchNodeFactory.xml,org.knime.base.node.flowcontrol.trycatch.genericcatch.DBPortCatchNodeFactory,Catch Errors (DB Ports),ScopeEnd,True
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.base/src-deprecated/org/knime/base/node/switches/endmodelcase/EndmodelcaseNodeFactory.xml,org.knime.base.node.switches.endmodelcase.EndmodelcaseNodeFactory,CASE Switch Model (End),Manipulator,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.base/src-deprecated/org/knime/base/node/switches/startcase/StartcaseNodeFactory.xml,org.knime.base.node.switches.startcase.StartcaseNodeFactory,CASE Switch Data (Start),Manipulator,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.base/src-deprecated/org/knime/base/node/switches/caseswitch/variable/CaseEndVariableNodeFactory.xml,org.knime.base.node.switches.caseswitch.variable.CaseEndVariableNodeFactory,CASE Switch Variable (End),Manipulator,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.base/src-deprecated/org/knime/base/node/switches/caseswitch/variable/CaseStartVariableNodeFactory.xml,org.knime.base.node.switches.caseswitch.variable.CaseStartVariableNodeFactory,CASE Switch Variable (Start),Manipulator,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.base/src-deprecated/org/knime/base/node/switches/caseswitch/model/CaseStartModelNodeFactory.xml,org.knime.base.node.switches.caseswitch.model.CaseStartModelNodeFactory,CASE Switch Model (Start),Manipulator,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.base/src-deprecated/org/knime/base/node/switches/endcase/EndcaseNodeFactory.xml,org.knime.base.node.switches.endcase.EndcaseNodeFactory,CASE Switch Data (End),Manipulator,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.base/src-deprecated/org/knime/base/node/util/createtempdir/CreateTempDirectoryNodeFactory.xml,org.knime.base.node.util.createtempdir.CreateTempDirectoryNodeFactory,Create Temp Dir,Other,False
date-2026-06-28,2026-06-28,knime-base,knime-base/org.knime.base/src-deprecated/org/knime/base/node/util/mergevariables/MergeVariablesNodeFactory.xml,org.knime.base.node.util.mergevariables.MergeVariablesNodeFactory,Merge Variables,Other,True
